day,run,block,trial,block_type,base_path,top_correct,bottom_left,bottom_right,bottom_correct_match,trial_index,block_number,trial_in_block,is_face_block,block_onset,stimonset,respsec,responsecorr,key_code,keypress_timestamp,isi_seconds,trigger_timestamp,accuracy,screenX,screenY,source_csv_path
1,2,2,8,shape,shapes_output,triangle_small.png,circle_large.png,triangle_small.png,right,17,2,8,0,1779219843.36469,1779219900.0562,0,NaN,NaN,NaN,2,1779219748.84199,0,1680,1050,/home/lewislab/Documents/stimuli/cycles/stimuli_varia/face_stim/trial_list_local.csv
1,2,2,9,shape,shapes_output,rect_wide_small.png,triangle_xxlarge.png,rect_wide_small.png,right,18,2,9,0,1779219843.36469,1779219907.55122,0,NaN,NaN,NaN,2,1779219748.84199,0,1680,1050,/home/lewislab/Documents/stimuli/cycles/stimuli_varia/face_stim/trial_list_local.csv
1,2,3,1,mal_hap,stimuli_images/faces,RADIATE_COLOR_7/HM05/HM05_HO.bmp,RADIATE_COLOR_7/HM05/HM05_HO.bmp,RADIATE_COLOR_10/WM09/WM09_HO.bmp,left,19,3,1,1,1779219915.17116,1779219918.91867,0,NaN,NaN,NaN,2,1779219748.84199,0,1680,1050,/home/lewislab/Documents/stimuli/cycles/stimuli_varia/face_stim/trial_list_local.csv
1,2,3,2,mal_hap,stimuli_images/faces,RADIATE_COLOR_7/HM07/HM07_HE.bmp,RADIATE_COLOR_7/HM07/HM07_HE.bmp,RADIATE_COLOR_10/WM04/WM04_HE.bmp,left,20,3,2,1,1779219915.17116,1779219926.41369,0,NaN,NaN,NaN,2,1779219748.84199,0,1680,1050,/home/lewislab/Documents/stimuli/cycles/stimuli_varia/face_stim/trial_list_local.csv
1,2,3,3,mal_hap,stimuli_images/faces,RADIATE_COLOR_5/BM11/BM11_HC.bmp,RADIATE_COLOR_8/HM09/HM09_HC.bmp,RADIATE_COLOR_5/BM11/BM11_HC.bmp,right,21,3,3,1,1779219915.17116,1779219934.07527,0,NaN,NaN,NaN,4,1779219748.84199,0,1680,1050,/home/lewislab/Documents/stimuli/cycles/stimuli_varia/face_stim/trial_list_local.csv
1,2,3,4,mal_hap,stimuli_images/faces,RADIATE_COLOR_10/WM04/WM04_HE.bmp,RADIATE_COLOR_5/BM05/BM05_HE.bmp,RADIATE_COLOR_10/WM04/WM04_HE.bmp,right,22,3,4,1,1779219915.17116,1779219944.06863,0,NaN,NaN,NaN,4,1779219748.84199,0,1680,1050,/home/lewislab/Documents/stimuli/cycles/stimuli_varia/face_stim/trial_list_local.csv
1,2,3,5,mal_hap,stimuli_images/faces,RADIATE_COLOR_5/BM05/BM05_HE.bmp,RADIATE_COLOR_7/HM07/HM07_HE.bmp,RADIATE_COLOR_5/BM05/BM05_HE.bmp,right,23,3,5,1,1779219915.17116,1779219954.10363,0,NaN,NaN,NaN,4,1779219748.84199,0,1680,1050,/home/lewislab/Documents/stimuli/cycles/stimuli_varia/face_stim/trial_list_local.csv
1,2,3,6,mal_hap,stimuli_images/faces,RADIATE_COLOR_7/HM06/HM06_HO.bmp,RADIATE_COLOR_7/HM05/HM05_HO.bmp,RADIATE_COLOR_7/HM06/HM06_HO.bmp,right,24,3,6,1,1779219915.17116,1779219964.09699,0,NaN,NaN,NaN,6,1779219748.84199,0,1680,1050,/home/lewislab/Documents/stimuli/cycles/stimuli_varia/face_stim/trial_list_local.csv
1,2,3,7,mal_hap,stimuli_images/faces,RADIATE_COLOR_8/HM09/HM09_HC.bmp,RADIATE_COLOR_8/HM09/HM09_HC.bmp,RADIATE_COLOR_2/AM06/AM06_HC.bmp,left,25,3,7,1,1779219915.17116,1779219976.79689,0,NaN,NaN,NaN,6,1779219748.84199,0,1680,1050,/home/lewislab/Documents/stimuli/cycles/stimuli_varia/face_stim/trial_list_local.csv
1,2,3,8,mal_hap,stimuli_images/faces,RADIATE_COLOR_10/WM09/WM09_HO.bmp,RADIATE_COLOR_7/HM06/HM06_HO.bmp,RADIATE_COLOR_10/WM09/WM09_HO.bmp,right,26,3,8,1,1779219915.17116,1779219989.28859,0,NaN,NaN,NaN,2,1779219748.84199,0,1680,1050,/home/lewislab/Documents/stimuli/cycles/stimuli_varia/face_stim/trial_list_local.csv
1,2,3,9,mal_hap,stimuli_images/faces,RADIATE_COLOR_2/AM06/AM06_HC.bmp,RADIATE_COLOR_5/BM11/BM11_HC.bmp,RADIATE_COLOR_2/AM06/AM06_HC.bmp,right,27,3,9,1,1779219915.17116,1779219997.2,0,NaN,NaN,NaN,6,1779219748.84199,0,1680,1050,/home/lewislab/Documents/stimuli/cycles/stimuli_varia/face_stim/trial_list_local.csv
1,2,4,1,shape,shapes_output,rect_wide_xxlarge.png,rect_wide_xxlarge.png,circle_large.png,left,28,4,1,0,1779220009.6917,1779220013.43921,0,NaN,NaN,NaN,2,1779219748.84199,0,1680,1050,/home/lewislab/Documents/stimuli/cycles/stimuli_varia/face_stim/trial_list_local.csv
1,2,4,2,shape,shapes_output,rect_wide_large.png,triangle_large.png,rect_wide_large.png,right,29,4,2,0,1779220009.6917,1779220021.01751,0,NaN,NaN,NaN,2,1779219748.84199,0,1680,1050,/home/lewislab/Documents/stimuli/cycles/stimuli_varia/face_stim/trial_list_local.csv
1,2,4,3,shape,shapes_output,rect_tall_small.png,rect_tall_small.png,square_xxlarge.png,left,30,4,3,0,1779220009.6917,1779220028.51253,0,NaN,NaN,NaN,2,1779219748.84199,0,1680,1050,/home/lewislab/Documents/stimuli/cycles/stimuli_varia/face_stim/trial_list_local.csv
1,2,4,4,shape,shapes_output,rect_wide_small.png,rect_wide_small.png,rect_tall_small.png,left,31,4,4,0,1779220009.6917,1779220036.13247,0,NaN,NaN,NaN,2,1779219748.84199,0,1680,1050,/home/lewislab/Documents/stimuli/cycles/stimuli_varia/face_stim/trial_list_local.csv
1,2,4,5,shape,shapes_output,square_large.png,square_large.png,rect_wide_large.png,left,32,4,5,0,1779220009.6917,1779220043.62749,0,NaN,NaN,NaN,2,1779219748.84199,0,1680,1050,/home/lewislab/Documents/stimuli/cycles/stimuli_varia/face_stim/trial_list_local.csv
1,2,4,6,shape,shapes_output,triangle_xxlarge.png,triangle_xxlarge.png,rect_wide_large.png,left,33,4,6,0,1779220009.6917,1779220051.24743,0,NaN,NaN,NaN,2,1779219748.84199,0,1680,1050,/home/lewislab/Documents/stimuli/cycles/stimuli_varia/face_stim/trial_list_local.csv
1,2,4,7,shape,shapes_output,rect_wide_small.png,triangle_xxlarge.png,rect_wide_small.png,right,34,4,7,0,1779220009.6917,1779220058.74245,0,NaN,NaN,NaN,2,1779219748.84199,0,1680,1050,/home/lewislab/Documents/stimuli/cycles/stimuli_varia/face_stim/trial_list_local.csv
1,2,4,8,shape,shapes_output,rect_tall_xxlarge.png,rect_tall_xxlarge.png,triangle_xxlarge.png,left,35,4,8,0,1779220009.6917,1779220066.38325,0,NaN,NaN,NaN,2,1779219748.84199,0,1680,1050,/home/lewislab/Documents/stimuli/cycles/stimuli_varia/face_stim/trial_list_local.csv
1,2,4,9,shape,shapes_output,rect_wide_large.png,triangle_small.png,rect_wide_large.png,right,36,4,9,0,1779220009.6917,1779220073.87831,0,NaN,NaN,NaN,2,1779219748.84199,0,1680,1050,/home/lewislab/Documents/stimuli/cycles/stimuli_varia/face_stim/trial_list_local.csv
