day,run,frame_index,timestamp,frame_type,screenX,screenY
17,2,115,1779661595.69633,-1,1680,1050
17,2,116,1779661595.71715,-1,1680,1050
17,2,117,1779661595.73797,-1,1680,1050
17,2,118,1779661595.75879,-1,1680,1050
17,2,119,1779661595.77961,-1,1680,1050
17,2,120,1779661595.80043,-1,1680,1050
17,2,121,1779661595.82125,-1,1680,1050
17,2,122,1779661595.84207,-1,1680,1050
17,2,123,1779661595.86289,-1,1680,1050
17,2,124,1779661595.88371,-1,1680,1050
17,2,125,1779661595.90453,-1,1680,1050
17,2,126,1779661595.92535,-1,1680,1050
17,2,127,1779661595.94617,-1,1680,1050
17,2,128,1779661595.96699,-1,1680,1050
17,2,129,1779661595.98781,-1,1680,1050
17,2,130,1779661596.00862,-1,1680,1050
17,2,131,1779661596.02944,-1,1680,1050
17,2,132,1779661596.05026,-1,1680,1050
17,2,133,1779661596.07108,-1,1680,1050
17,2,134,1779661596.0919,-1,1680,1050
17,2,135,1779661596.11272,-1,1680,1050
17,2,136,1779661596.13354,-1,1680,1050
17,2,137,1779661596.15436,-1,1680,1050
17,2,138,1779661596.17518,-1,1680,1050
17,2,139,1779661596.196,-1,1680,1050
17,2,140,1779661596.21682,-1,1680,1050
17,2,141,1779661596.23764,-1,1680,1050
17,2,142,1779661596.25846,-1,1680,1050
17,2,143,1779661596.27928,-1,1680,1050
17,2,144,1779661596.3001,-1,1680,1050
17,2,145,1779661596.32092,-1,1680,1050
17,2,146,1779661596.34173,1,1680,1050
17,2,147,1779661596.36256,1,1680,1050
17,2,148,1779661596.38337,1,1680,1050
17,2,149,1779661596.40419,1,1680,1050
17,2,150,1779661596.42501,1,1680,1050
17,2,151,1779661596.44583,1,1680,1050
17,2,152,1779661596.46665,1,1680,1050
17,2,153,1779661596.48747,1,1680,1050
17,2,154,1779661596.50829,1,1680,1050
17,2,155,1779661596.52911,1,1680,1050
17,2,156,1779661596.54993,1,1680,1050
17,2,157,1779661596.57075,1,1680,1050
17,2,158,1779661596.59157,1,1680,1050
17,2,159,1779661596.61239,1,1680,1050
17,2,160,1779661596.63321,1,1680,1050
17,2,161,1779661596.65403,1,1680,1050
17,2,162,1779661596.67485,1,1680,1050
17,2,163,1779661596.69567,1,1680,1050
17,2,164,1779661596.71648,1,1680,1050
17,2,165,1779661596.7373,1,1680,1050
17,2,166,1779661596.75812,1,1680,1050
17,2,167,1779661596.77894,1,1680,1050
17,2,168,1779661596.79976,1,1680,1050
17,2,169,1779661596.82058,1,1680,1050
17,2,170,1779661596.8414,1,1680,1050
17,2,171,1779661596.86222,1,1680,1050
17,2,172,1779661596.88304,1,1680,1050
17,2,173,1779661596.90386,1,1680,1050
17,2,174,1779661596.92468,1,1680,1050
17,2,175,1779661596.9455,1,1680,1050
17,2,176,1779661596.96632,1,1680,1050
17,2,177,1779661596.98714,1,1680,1050
17,2,178,1779661597.00796,1,1680,1050
17,2,179,1779661597.02878,1,1680,1050
17,2,180,1779661597.0496,1,1680,1050
17,2,181,1779661597.07042,1,1680,1050
17,2,182,1779661597.09123,1,1680,1050
17,2,183,1779661597.11205,1,1680,1050
17,2,184,1779661597.13287,1,1680,1050
17,2,185,1779661597.15369,1,1680,1050
17,2,186,1779661597.17451,1,1680,1050
17,2,187,1779661597.19533,1,1680,1050
17,2,188,1779661597.21615,1,1680,1050
17,2,189,1779661597.23697,1,1680,1050
17,2,190,1779661597.25779,1,1680,1050
17,2,191,1779661597.27861,1,1680,1050
17,2,192,1779661597.29943,1,1680,1050
17,2,193,1779661597.32025,1,1680,1050
17,2,194,1779661597.34107,1,1680,1050
17,2,195,1779661597.36189,1,1680,1050
17,2,196,1779661597.38271,1,1680,1050
17,2,197,1779661597.40353,1,1680,1050
17,2,198,1779661597.42435,1,1680,1050
17,2,199,1779661597.44516,1,1680,1050
17,2,200,1779661597.46598,1,1680,1050
17,2,201,1779661597.4868,1,1680,1050
17,2,202,1779661597.50762,1,1680,1050
17,2,203,1779661597.52844,1,1680,1050
17,2,204,1779661597.54926,1,1680,1050
17,2,205,1779661597.57008,1,1680,1050
17,2,206,1779661597.5909,1,1680,1050
17,2,207,1779661597.61172,1,1680,1050
17,2,208,1779661597.63254,1,1680,1050
17,2,209,1779661597.65336,1,1680,1050
17,2,210,1779661597.67418,1,1680,1050
17,2,211,1779661597.695,1,1680,1050
17,2,212,1779661597.71582,1,1680,1050
17,2,213,1779661597.73664,1,1680,1050
17,2,214,1779661597.75746,1,1680,1050
17,2,215,1779661597.77828,1,1680,1050
17,2,216,1779661597.7991,1,1680,1050
17,2,217,1779661597.81992,1,1680,1050
17,2,218,1779661597.84073,1,1680,1050
17,2,219,1779661597.86155,1,1680,1050
17,2,220,1779661597.88237,1,1680,1050
17,2,221,1779661597.90319,1,1680,1050
17,2,222,1779661597.92401,1,1680,1050
17,2,223,1779661597.94483,1,1680,1050
17,2,224,1779661597.96565,1,1680,1050
17,2,225,1779661597.98647,1,1680,1050
17,2,226,1779661598.00729,1,1680,1050
17,2,227,1779661598.02811,1,1680,1050
17,2,228,1779661598.04893,1,1680,1050
17,2,229,1779661598.06975,1,1680,1050
17,2,230,1779661598.09057,1,1680,1050
17,2,231,1779661598.11139,1,1680,1050
17,2,232,1779661598.13221,1,1680,1050
17,2,233,1779661598.15303,1,1680,1050
17,2,234,1779661598.17384,1,1680,1050
17,2,235,1779661598.19466,1,1680,1050
17,2,236,1779661598.21548,1,1680,1050
17,2,237,1779661598.2363,1,1680,1050
17,2,238,1779661598.25712,1,1680,1050
17,2,239,1779661598.27794,1,1680,1050
17,2,240,1779661598.29876,1,1680,1050
17,2,241,1779661598.31958,1,1680,1050
17,2,242,1779661598.3404,1,1680,1050
17,2,243,1779661598.36122,1,1680,1050
17,2,244,1779661598.38204,1,1680,1050
17,2,245,1779661598.40286,1,1680,1050
17,2,246,1779661598.42368,1,1680,1050
17,2,247,1779661598.4445,1,1680,1050
17,2,248,1779661598.46532,1,1680,1050
17,2,249,1779661598.48614,1,1680,1050
17,2,250,1779661598.50696,1,1680,1050
17,2,251,1779661598.52778,1,1680,1050
17,2,252,1779661598.54859,1,1680,1050
17,2,253,1779661598.56942,1,1680,1050
17,2,254,1779661598.59023,1,1680,1050
17,2,255,1779661598.61105,1,1680,1050
17,2,256,1779661598.63187,1,1680,1050
17,2,257,1779661598.65269,1,1680,1050
17,2,258,1779661598.67351,1,1680,1050
17,2,259,1779661598.69433,1,1680,1050
17,2,260,1779661598.71515,1,1680,1050
17,2,261,1779661598.73597,1,1680,1050
17,2,262,1779661598.75679,1,1680,1050
17,2,263,1779661598.77761,1,1680,1050
17,2,264,1779661598.79843,1,1680,1050
17,2,265,1779661598.81925,1,1680,1050
17,2,266,1779661598.84007,1,1680,1050
17,2,267,1779661598.86089,1,1680,1050
17,2,268,1779661598.88171,1,1680,1050
17,2,269,1779661598.90253,1,1680,1050
17,2,270,1779661598.92334,1,1680,1050
17,2,271,1779661598.94416,1,1680,1050
17,2,272,1779661598.96498,1,1680,1050
17,2,273,1779661598.9858,1,1680,1050
17,2,274,1779661599.00662,1,1680,1050
17,2,275,1779661599.02744,1,1680,1050
17,2,276,1779661599.04826,1,1680,1050
17,2,277,1779661599.06908,1,1680,1050
17,2,278,1779661599.0899,1,1680,1050
17,2,279,1779661599.11072,1,1680,1050
17,2,280,1779661599.13154,1,1680,1050
17,2,281,1779661599.15236,1,1680,1050
17,2,282,1779661599.17318,1,1680,1050
17,2,283,1779661599.194,1,1680,1050
17,2,284,1779661599.21482,1,1680,1050
17,2,285,1779661599.23564,1,1680,1050
17,2,286,1779661599.25646,1,1680,1050
17,2,287,1779661599.27728,1,1680,1050
17,2,288,1779661599.29809,1,1680,1050
17,2,289,1779661599.31891,1,1680,1050
17,2,290,1779661599.33973,1,1680,1050
17,2,291,1779661599.36055,1,1680,1050
17,2,292,1779661599.38137,1,1680,1050
17,2,293,1779661599.40219,1,1680,1050
17,2,294,1779661599.42301,1,1680,1050
17,2,295,1779661599.44383,1,1680,1050
17,2,296,1779661599.46465,1,1680,1050
17,2,297,1779661599.48547,1,1680,1050
17,2,298,1779661599.50629,1,1680,1050
17,2,299,1779661599.52711,1,1680,1050
17,2,300,1779661599.54793,1,1680,1050
17,2,301,1779661599.56875,1,1680,1050
17,2,302,1779661599.58957,1,1680,1050
17,2,303,1779661599.61039,1,1680,1050
17,2,304,1779661599.63121,1,1680,1050
17,2,305,1779661599.65202,1,1680,1050
17,2,306,1779661599.67284,1,1680,1050
17,2,307,1779661599.69366,1,1680,1050
17,2,308,1779661599.71448,1,1680,1050
17,2,309,1779661599.7353,1,1680,1050
17,2,310,1779661599.75612,1,1680,1050
17,2,311,1779661599.77694,1,1680,1050
17,2,312,1779661599.79776,1,1680,1050
17,2,313,1779661599.81858,1,1680,1050
17,2,314,1779661599.8394,1,1680,1050
17,2,315,1779661599.86022,1,1680,1050
17,2,316,1779661599.88104,1,1680,1050
17,2,317,1779661599.90186,1,1680,1050
17,2,318,1779661599.92268,1,1680,1050
17,2,319,1779661599.9435,1,1680,1050
17,2,320,1779661599.96432,1,1680,1050
17,2,321,1779661599.98514,1,1680,1050
17,2,322,1779661600.00596,1,1680,1050
17,2,323,1779661600.02677,1,1680,1050
17,2,324,1779661600.04759,1,1680,1050
17,2,325,1779661600.06841,1,1680,1050
17,2,326,1779661600.08923,1,1680,1050
17,2,327,1779661600.11005,1,1680,1050
17,2,328,1779661600.13087,1,1680,1050
17,2,329,1779661600.15169,1,1680,1050
17,2,330,1779661600.17251,1,1680,1050
17,2,331,1779661600.19333,1,1680,1050
17,2,332,1779661600.21415,1,1680,1050
17,2,333,1779661600.23497,1,1680,1050
17,2,334,1779661600.25579,1,1680,1050
17,2,335,1779661600.27661,1,1680,1050
17,2,336,1779661600.29743,1,1680,1050
17,2,337,1779661600.31825,1,1680,1050
17,2,338,1779661600.33907,2,1680,1050
17,2,339,1779661600.35989,2,1680,1050
17,2,340,1779661600.38071,2,1680,1050
17,2,341,1779661600.40152,2,1680,1050
17,2,342,1779661600.42234,2,1680,1050
17,2,343,1779661600.44316,2,1680,1050
17,2,344,1779661600.46398,2,1680,1050
17,2,345,1779661600.4848,2,1680,1050
17,2,346,1779661600.50562,2,1680,1050
17,2,347,1779661600.52644,2,1680,1050
17,2,348,1779661600.54726,2,1680,1050
17,2,349,1779661600.56808,2,1680,1050
17,2,350,1779661600.5889,2,1680,1050
17,2,351,1779661600.60972,2,1680,1050
17,2,352,1779661600.63054,2,1680,1050
17,2,353,1779661600.65136,2,1680,1050
17,2,354,1779661600.67218,2,1680,1050
17,2,355,1779661600.693,2,1680,1050
17,2,356,1779661600.71382,2,1680,1050
17,2,357,1779661600.73463,2,1680,1050
17,2,358,1779661600.75545,2,1680,1050
17,2,359,1779661600.77627,2,1680,1050
17,2,360,1779661600.79709,2,1680,1050
17,2,361,1779661600.81791,2,1680,1050
17,2,362,1779661600.83873,2,1680,1050
17,2,363,1779661600.85955,2,1680,1050
17,2,364,1779661600.88037,2,1680,1050
17,2,365,1779661600.90119,2,1680,1050
17,2,366,1779661600.92201,2,1680,1050
17,2,367,1779661600.94283,2,1680,1050
17,2,368,1779661600.96365,2,1680,1050
17,2,369,1779661600.98447,2,1680,1050
17,2,370,1779661601.00529,2,1680,1050
17,2,371,1779661601.02611,2,1680,1050
17,2,372,1779661601.04693,2,1680,1050
17,2,373,1779661601.06775,2,1680,1050
17,2,374,1779661601.08857,2,1680,1050
17,2,375,1779661601.10939,2,1680,1050
17,2,376,1779661601.1302,2,1680,1050
17,2,377,1779661601.15102,2,1680,1050
17,2,378,1779661601.17184,2,1680,1050
17,2,379,1779661601.19266,2,1680,1050
17,2,380,1779661601.21348,2,1680,1050
17,2,381,1779661601.2343,2,1680,1050
17,2,382,1779661601.25512,2,1680,1050
17,2,383,1779661601.27594,2,1680,1050
17,2,384,1779661601.29676,2,1680,1050
17,2,385,1779661601.31758,2,1680,1050
17,2,386,1779661601.3384,2,1680,1050
17,2,387,1779661601.35922,2,1680,1050
17,2,388,1779661601.38004,2,1680,1050
17,2,389,1779661601.40086,2,1680,1050
17,2,390,1779661601.42168,2,1680,1050
17,2,391,1779661601.4425,2,1680,1050
17,2,392,1779661601.46332,2,1680,1050
17,2,393,1779661601.48413,2,1680,1050
17,2,394,1779661601.50495,2,1680,1050
17,2,395,1779661601.52577,2,1680,1050
17,2,396,1779661601.54659,2,1680,1050
17,2,397,1779661601.56741,2,1680,1050
17,2,398,1779661601.58823,2,1680,1050
17,2,399,1779661601.60905,2,1680,1050
17,2,400,1779661601.62987,2,1680,1050
17,2,401,1779661601.65069,2,1680,1050
17,2,402,1779661601.67151,2,1680,1050
17,2,403,1779661601.69233,2,1680,1050
17,2,404,1779661601.71315,2,1680,1050
17,2,405,1779661601.73397,2,1680,1050
17,2,406,1779661601.75479,2,1680,1050
17,2,407,1779661601.77561,2,1680,1050
17,2,408,1779661601.79643,2,1680,1050
17,2,409,1779661601.81725,2,1680,1050
17,2,410,1779661601.83807,2,1680,1050
17,2,411,1779661601.85888,2,1680,1050
17,2,412,1779661601.8797,2,1680,1050
17,2,413,1779661601.90052,2,1680,1050
17,2,414,1779661601.92134,2,1680,1050
17,2,415,1779661601.94216,2,1680,1050
17,2,416,1779661601.96298,2,1680,1050
17,2,417,1779661601.9838,2,1680,1050
17,2,418,1779661602.00462,2,1680,1050
17,2,419,1779661602.02544,2,1680,1050
17,2,420,1779661602.04626,2,1680,1050
17,2,421,1779661602.06708,2,1680,1050
17,2,422,1779661602.0879,2,1680,1050
17,2,423,1779661602.10872,2,1680,1050
17,2,424,1779661602.12954,2,1680,1050
17,2,425,1779661602.15036,2,1680,1050
17,2,426,1779661602.17118,2,1680,1050
17,2,427,1779661602.192,2,1680,1050
17,2,428,1779661602.21282,2,1680,1050
17,2,429,1779661602.23363,2,1680,1050
17,2,430,1779661602.25445,2,1680,1050
17,2,431,1779661602.27527,2,1680,1050
17,2,432,1779661602.29609,2,1680,1050
17,2,433,1779661602.31691,2,1680,1050
17,2,434,1779661602.33773,1,1680,1050
17,2,435,1779661602.35855,1,1680,1050
17,2,436,1779661602.37937,1,1680,1050
17,2,437,1779661602.40019,1,1680,1050
17,2,438,1779661602.42101,1,1680,1050
17,2,439,1779661602.44183,1,1680,1050
17,2,440,1779661602.46265,1,1680,1050
17,2,441,1779661602.48347,1,1680,1050
17,2,442,1779661602.50429,1,1680,1050
17,2,443,1779661602.52511,1,1680,1050
17,2,444,1779661602.54593,1,1680,1050
17,2,445,1779661602.56675,1,1680,1050
17,2,446,1779661602.58757,1,1680,1050
17,2,447,1779661602.60838,1,1680,1050
17,2,448,1779661602.6292,1,1680,1050
17,2,449,1779661602.65002,1,1680,1050
17,2,450,1779661602.67084,1,1680,1050
17,2,451,1779661602.69166,1,1680,1050
17,2,452,1779661602.71248,1,1680,1050
17,2,453,1779661602.7333,1,1680,1050
17,2,454,1779661602.75412,1,1680,1050
17,2,455,1779661602.77494,1,1680,1050
17,2,456,1779661602.79576,1,1680,1050
17,2,457,1779661602.81658,1,1680,1050
17,2,458,1779661602.8374,1,1680,1050
17,2,459,1779661602.85822,1,1680,1050
17,2,460,1779661602.87904,1,1680,1050
17,2,461,1779661602.89986,1,1680,1050
17,2,462,1779661602.92068,1,1680,1050
17,2,463,1779661602.9415,1,1680,1050
17,2,464,1779661602.96231,1,1680,1050
17,2,465,1779661602.98313,1,1680,1050
17,2,466,1779661603.00395,1,1680,1050
17,2,467,1779661603.02477,1,1680,1050
17,2,468,1779661603.04559,1,1680,1050
17,2,469,1779661603.06641,1,1680,1050
17,2,470,1779661603.08723,1,1680,1050
17,2,471,1779661603.10805,1,1680,1050
17,2,472,1779661603.12887,1,1680,1050
17,2,473,1779661603.14969,1,1680,1050
17,2,474,1779661603.17051,1,1680,1050
17,2,475,1779661603.19133,1,1680,1050
17,2,476,1779661603.21215,1,1680,1050
17,2,477,1779661603.23297,1,1680,1050
17,2,478,1779661603.25379,1,1680,1050
17,2,479,1779661603.27461,1,1680,1050
17,2,480,1779661603.29543,1,1680,1050
17,2,481,1779661603.31625,1,1680,1050
17,2,482,1779661603.33706,1,1680,1050
17,2,483,1779661603.35788,1,1680,1050
17,2,484,1779661603.3787,1,1680,1050
17,2,485,1779661603.39952,1,1680,1050
17,2,486,1779661603.42034,1,1680,1050
17,2,487,1779661603.44116,1,1680,1050
17,2,488,1779661603.46198,1,1680,1050
17,2,489,1779661603.4828,1,1680,1050
17,2,490,1779661603.50362,1,1680,1050
17,2,491,1779661603.52444,1,1680,1050
17,2,492,1779661603.54526,1,1680,1050
17,2,493,1779661603.56608,1,1680,1050
17,2,494,1779661603.5869,1,1680,1050
17,2,495,1779661603.60772,1,1680,1050
17,2,496,1779661603.62854,1,1680,1050
17,2,497,1779661603.64936,1,1680,1050
17,2,498,1779661603.67017,1,1680,1050
17,2,499,1779661603.691,1,1680,1050
17,2,500,1779661603.71181,1,1680,1050
17,2,501,1779661603.73263,1,1680,1050
17,2,502,1779661603.75345,1,1680,1050
17,2,503,1779661603.77427,1,1680,1050
17,2,504,1779661603.79509,1,1680,1050
17,2,505,1779661603.81591,1,1680,1050
17,2,506,1779661603.83673,1,1680,1050
17,2,507,1779661603.85755,1,1680,1050
17,2,508,1779661603.87837,1,1680,1050
17,2,509,1779661603.89919,1,1680,1050
17,2,510,1779661603.92001,1,1680,1050
17,2,511,1779661603.94083,1,1680,1050
17,2,512,1779661603.96165,1,1680,1050
17,2,513,1779661603.98247,1,1680,1050
17,2,514,1779661604.00329,1,1680,1050
17,2,515,1779661604.02411,1,1680,1050
17,2,516,1779661604.04492,1,1680,1050
17,2,517,1779661604.06574,1,1680,1050
17,2,518,1779661604.08656,1,1680,1050
17,2,519,1779661604.10738,1,1680,1050
17,2,520,1779661604.1282,1,1680,1050
17,2,521,1779661604.14902,1,1680,1050
17,2,522,1779661604.16984,1,1680,1050
17,2,523,1779661604.19066,1,1680,1050
17,2,524,1779661604.21148,1,1680,1050
17,2,525,1779661604.2323,1,1680,1050
17,2,526,1779661604.25312,1,1680,1050
17,2,527,1779661604.27394,1,1680,1050
17,2,528,1779661604.29476,1,1680,1050
17,2,529,1779661604.31558,1,1680,1050
17,2,530,1779661604.3364,1,1680,1050
17,2,531,1779661604.35722,1,1680,1050
17,2,532,1779661604.37804,1,1680,1050
17,2,533,1779661604.39886,1,1680,1050
17,2,534,1779661604.41968,1,1680,1050
17,2,535,1779661604.44049,1,1680,1050
17,2,536,1779661604.46131,1,1680,1050
17,2,537,1779661604.48213,1,1680,1050
17,2,538,1779661604.50295,1,1680,1050
17,2,539,1779661604.52377,1,1680,1050
17,2,540,1779661604.54459,1,1680,1050
17,2,541,1779661604.56541,1,1680,1050
17,2,542,1779661604.58623,1,1680,1050
17,2,543,1779661604.60705,1,1680,1050
17,2,544,1779661604.62787,1,1680,1050
17,2,545,1779661604.64869,1,1680,1050
17,2,546,1779661604.66951,1,1680,1050
17,2,547,1779661604.69033,1,1680,1050
17,2,548,1779661604.71115,1,1680,1050
17,2,549,1779661604.73197,1,1680,1050
17,2,550,1779661604.75279,1,1680,1050
17,2,551,1779661604.7736,1,1680,1050
17,2,552,1779661604.79442,1,1680,1050
17,2,553,1779661604.81524,1,1680,1050
17,2,554,1779661604.83606,1,1680,1050
17,2,555,1779661604.85688,1,1680,1050
17,2,556,1779661604.8777,1,1680,1050
17,2,557,1779661604.89852,1,1680,1050
17,2,558,1779661604.91934,1,1680,1050
17,2,559,1779661604.94016,1,1680,1050
17,2,560,1779661604.96098,1,1680,1050
17,2,561,1779661604.9818,1,1680,1050
17,2,562,1779661605.00262,1,1680,1050
17,2,563,1779661605.02344,1,1680,1050
17,2,564,1779661605.04426,1,1680,1050
17,2,565,1779661605.06508,1,1680,1050
17,2,566,1779661605.0859,1,1680,1050
17,2,567,1779661605.10671,1,1680,1050
17,2,568,1779661605.12753,1,1680,1050
17,2,569,1779661605.14836,1,1680,1050
17,2,570,1779661605.16917,1,1680,1050
17,2,571,1779661605.18999,1,1680,1050
17,2,572,1779661605.21081,1,1680,1050
17,2,573,1779661605.23163,1,1680,1050
17,2,574,1779661605.25245,1,1680,1050
17,2,575,1779661605.27327,1,1680,1050
17,2,576,1779661605.29409,1,1680,1050
17,2,577,1779661605.31491,1,1680,1050
17,2,578,1779661605.33573,1,1680,1050
17,2,579,1779661605.35655,1,1680,1050
17,2,580,1779661605.37737,1,1680,1050
17,2,581,1779661605.39819,1,1680,1050
17,2,582,1779661605.41901,1,1680,1050
17,2,583,1779661605.43983,1,1680,1050
17,2,584,1779661605.46065,1,1680,1050
17,2,585,1779661605.48147,1,1680,1050
17,2,586,1779661605.50229,1,1680,1050
17,2,587,1779661605.5231,1,1680,1050
17,2,588,1779661605.54392,1,1680,1050
17,2,589,1779661605.56474,1,1680,1050
17,2,590,1779661605.58556,1,1680,1050
17,2,591,1779661605.60638,1,1680,1050
17,2,592,1779661605.6272,1,1680,1050
17,2,593,1779661605.64802,1,1680,1050
17,2,594,1779661605.66884,1,1680,1050
17,2,595,1779661605.68966,1,1680,1050
17,2,596,1779661605.71048,1,1680,1050
17,2,597,1779661605.7313,1,1680,1050
17,2,598,1779661605.75212,1,1680,1050
17,2,599,1779661605.77294,1,1680,1050
17,2,600,1779661605.79376,1,1680,1050
17,2,601,1779661605.81458,1,1680,1050
17,2,602,1779661605.8354,1,1680,1050
17,2,603,1779661605.85622,1,1680,1050
17,2,604,1779661605.87704,1,1680,1050
17,2,605,1779661605.89785,1,1680,1050
17,2,606,1779661605.91867,1,1680,1050
17,2,607,1779661605.93949,1,1680,1050
17,2,608,1779661605.96031,1,1680,1050
17,2,609,1779661605.98113,1,1680,1050
17,2,610,1779661606.00195,1,1680,1050
17,2,611,1779661606.02277,1,1680,1050
17,2,612,1779661606.04359,1,1680,1050
17,2,613,1779661606.06441,1,1680,1050
17,2,614,1779661606.08523,1,1680,1050
17,2,615,1779661606.10605,1,1680,1050
17,2,616,1779661606.12687,1,1680,1050
17,2,617,1779661606.14769,1,1680,1050
17,2,618,1779661606.16851,1,1680,1050
17,2,619,1779661606.18933,1,1680,1050
17,2,620,1779661606.21015,1,1680,1050
17,2,621,1779661606.23096,1,1680,1050
17,2,622,1779661606.25178,1,1680,1050
17,2,623,1779661606.2726,1,1680,1050
17,2,624,1779661606.29342,1,1680,1050
17,2,625,1779661606.31424,1,1680,1050
17,2,626,1779661606.33506,2,1680,1050
17,2,627,1779661606.35588,2,1680,1050
