day,run,frame_index,timestamp,frame_type,screenX,screenY
19,2,250,1779746211.3622,1,1680,1050
19,2,251,1779746211.37886,1,1680,1050
19,2,252,1779746211.39553,1,1680,1050
19,2,253,1779746211.4122,1,1680,1050
19,2,254,1779746211.42886,1,1680,1050
19,2,255,1779746211.44553,1,1680,1050
19,2,256,1779746211.46219,1,1680,1050
19,2,257,1779746211.47886,1,1680,1050
19,2,258,1779746211.49553,1,1680,1050
19,2,259,1779746211.51219,1,1680,1050
19,2,260,1779746211.52886,1,1680,1050
19,2,261,1779746211.54552,1,1680,1050
19,2,262,1779746211.56219,1,1680,1050
19,2,263,1779746211.57886,1,1680,1050
19,2,264,1779746211.59552,1,1680,1050
19,2,265,1779746211.61219,1,1680,1050
19,2,266,1779746211.62885,1,1680,1050
19,2,267,1779746211.64552,1,1680,1050
19,2,268,1779746211.66219,1,1680,1050
19,2,269,1779746211.67885,1,1680,1050
19,2,270,1779746211.69552,1,1680,1050
19,2,271,1779746211.71218,1,1680,1050
19,2,272,1779746211.72885,1,1680,1050
19,2,273,1779746211.74552,1,1680,1050
19,2,274,1779746211.76218,1,1680,1050
19,2,275,1779746211.77887,1,1680,1050
19,2,276,1779746211.79551,1,1680,1050
19,2,277,1779746211.81218,1,1680,1050
19,2,278,1779746211.82885,1,1680,1050
19,2,279,1779746211.84551,1,1680,1050
19,2,280,1779746211.86218,1,1680,1050
19,2,281,1779746211.87884,1,1680,1050
19,2,282,1779746211.89551,1,1680,1050
19,2,283,1779746211.91218,1,1680,1050
19,2,284,1779746211.92884,1,1680,1050
19,2,285,1779746211.94551,1,1680,1050
19,2,286,1779746211.96218,1,1680,1050
19,2,287,1779746211.97884,1,1680,1050
19,2,288,1779746211.99551,1,1680,1050
19,2,289,1779746212.01217,1,1680,1050
19,2,290,1779746212.02884,1,1680,1050
19,2,291,1779746212.04551,1,1680,1050
19,2,292,1779746212.06217,1,1680,1050
19,2,293,1779746212.07884,1,1680,1050
19,2,294,1779746212.0955,1,1680,1050
19,2,295,1779746212.11217,1,1680,1050
19,2,296,1779746212.12884,1,1680,1050
19,2,297,1779746212.1455,1,1680,1050
19,2,298,1779746212.16217,1,1680,1050
19,2,299,1779746212.17884,1,1680,1050
19,2,300,1779746212.1955,1,1680,1050
19,2,301,1779746212.21217,1,1680,1050
19,2,302,1779746212.22883,1,1680,1050
19,2,303,1779746212.2455,1,1680,1050
19,2,304,1779746212.26217,1,1680,1050
19,2,305,1779746212.27883,1,1680,1050
19,2,306,1779746212.2955,1,1680,1050
19,2,307,1779746212.31216,1,1680,1050
19,2,308,1779746212.32883,1,1680,1050
19,2,309,1779746212.34549,1,1680,1050
19,2,310,1779746212.36216,1,1680,1050
19,2,311,1779746212.37883,1,1680,1050
19,2,312,1779746212.39549,1,1680,1050
19,2,313,1779746212.41216,1,1680,1050
19,2,314,1779746212.42883,1,1680,1050
19,2,315,1779746212.44549,1,1680,1050
19,2,316,1779746212.46216,1,1680,1050
19,2,317,1779746212.47882,1,1680,1050
19,2,318,1779746212.49549,1,1680,1050
19,2,319,1779746212.51216,1,1680,1050
19,2,320,1779746212.52882,1,1680,1050
19,2,321,1779746212.54549,1,1680,1050
19,2,322,1779746212.56215,1,1680,1050
19,2,323,1779746212.57882,1,1680,1050
19,2,324,1779746212.59549,1,1680,1050
19,2,325,1779746212.61215,1,1680,1050
19,2,326,1779746212.62882,1,1680,1050
19,2,327,1779746212.64548,1,1680,1050
19,2,328,1779746212.66215,1,1680,1050
19,2,329,1779746212.67882,1,1680,1050
19,2,330,1779746212.69548,1,1680,1050
19,2,331,1779746212.71215,1,1680,1050
19,2,332,1779746212.72882,1,1680,1050
19,2,333,1779746212.74548,1,1680,1050
19,2,334,1779746212.76215,1,1680,1050
19,2,335,1779746212.77881,1,1680,1050
19,2,336,1779746212.79548,1,1680,1050
19,2,337,1779746212.81215,1,1680,1050
19,2,338,1779746212.82881,1,1680,1050
19,2,339,1779746212.84548,1,1680,1050
19,2,340,1779746212.86214,1,1680,1050
19,2,341,1779746212.87881,1,1680,1050
19,2,342,1779746212.89548,1,1680,1050
19,2,343,1779746212.91214,1,1680,1050
19,2,344,1779746212.92881,1,1680,1050
19,2,345,1779746212.94547,1,1680,1050
19,2,346,1779746212.96214,1,1680,1050
19,2,347,1779746212.97881,1,1680,1050
19,2,348,1779746212.99547,1,1680,1050
19,2,349,1779746213.01214,1,1680,1050
19,2,350,1779746213.0288,1,1680,1050
19,2,351,1779746213.04547,1,1680,1050
19,2,352,1779746213.06214,1,1680,1050
19,2,353,1779746213.0788,1,1680,1050
19,2,354,1779746213.09547,1,1680,1050
19,2,355,1779746213.11214,1,1680,1050
19,2,356,1779746213.1288,1,1680,1050
19,2,357,1779746213.14547,1,1680,1050
19,2,358,1779746213.16213,1,1680,1050
19,2,359,1779746213.1788,1,1680,1050
19,2,360,1779746213.19547,1,1680,1050
19,2,361,1779746213.21213,1,1680,1050
19,2,362,1779746213.2288,1,1680,1050
19,2,363,1779746213.24546,1,1680,1050
19,2,364,1779746213.26213,1,1680,1050
19,2,365,1779746213.2788,1,1680,1050
19,2,366,1779746213.29546,1,1680,1050
19,2,367,1779746213.31213,1,1680,1050
19,2,368,1779746213.32879,1,1680,1050
19,2,369,1779746213.34546,1,1680,1050
19,2,370,1779746213.36213,1,1680,1050
19,2,371,1779746213.37879,1,1680,1050
19,2,372,1779746213.39546,1,1680,1050
19,2,373,1779746213.41213,1,1680,1050
19,2,374,1779746213.42879,1,1680,1050
19,2,375,1779746213.44546,1,1680,1050
19,2,376,1779746213.46212,1,1680,1050
19,2,377,1779746213.47879,1,1680,1050
19,2,378,1779746213.49545,1,1680,1050
19,2,379,1779746213.51212,1,1680,1050
19,2,380,1779746213.52879,1,1680,1050
19,2,381,1779746213.54545,1,1680,1050
19,2,382,1779746213.56212,1,1680,1050
19,2,383,1779746213.57879,1,1680,1050
19,2,384,1779746213.59545,1,1680,1050
19,2,385,1779746213.61212,1,1680,1050
19,2,386,1779746213.62878,1,1680,1050
19,2,387,1779746213.64545,1,1680,1050
19,2,388,1779746213.66212,1,1680,1050
19,2,389,1779746213.67878,1,1680,1050
19,2,390,1779746213.69545,1,1680,1050
19,2,391,1779746213.71211,1,1680,1050
19,2,392,1779746213.72878,1,1680,1050
19,2,393,1779746213.74545,1,1680,1050
19,2,394,1779746213.76211,1,1680,1050
19,2,395,1779746213.77878,1,1680,1050
19,2,396,1779746213.79544,1,1680,1050
19,2,397,1779746213.81211,1,1680,1050
19,2,398,1779746213.82878,1,1680,1050
19,2,399,1779746213.84544,1,1680,1050
19,2,400,1779746213.86211,1,1680,1050
19,2,401,1779746213.87877,1,1680,1050
19,2,402,1779746213.89544,1,1680,1050
19,2,403,1779746213.91211,1,1680,1050
19,2,404,1779746213.92877,1,1680,1050
19,2,405,1779746213.94544,1,1680,1050
19,2,406,1779746213.96211,1,1680,1050
19,2,407,1779746213.97877,1,1680,1050
19,2,408,1779746213.99544,1,1680,1050
19,2,409,1779746214.0121,1,1680,1050
19,2,410,1779746214.02877,1,1680,1050
19,2,411,1779746214.04544,1,1680,1050
19,2,412,1779746214.0621,1,1680,1050
19,2,413,1779746214.07877,1,1680,1050
19,2,414,1779746214.09543,1,1680,1050
19,2,415,1779746214.1121,1,1680,1050
19,2,416,1779746214.12877,1,1680,1050
19,2,417,1779746214.14543,1,1680,1050
19,2,418,1779746214.1621,1,1680,1050
19,2,419,1779746214.17876,1,1680,1050
19,2,420,1779746214.19543,1,1680,1050
19,2,421,1779746214.2121,1,1680,1050
19,2,422,1779746214.22876,2,1680,1050
19,2,423,1779746214.24543,2,1680,1050
19,2,424,1779746214.26209,2,1680,1050
19,2,425,1779746214.27876,2,1680,1050
19,2,426,1779746214.29543,2,1680,1050
19,2,427,1779746214.31209,2,1680,1050
19,2,428,1779746214.32876,2,1680,1050
19,2,429,1779746214.34543,2,1680,1050
19,2,430,1779746214.36209,2,1680,1050
19,2,431,1779746214.37876,2,1680,1050
19,2,432,1779746214.39542,2,1680,1050
19,2,433,1779746214.41209,2,1680,1050
19,2,434,1779746214.42876,2,1680,1050
19,2,435,1779746214.44542,2,1680,1050
19,2,436,1779746214.46209,2,1680,1050
19,2,437,1779746214.47875,2,1680,1050
19,2,438,1779746214.49542,2,1680,1050
19,2,439,1779746214.51209,2,1680,1050
19,2,440,1779746214.52875,2,1680,1050
19,2,441,1779746214.54542,2,1680,1050
19,2,442,1779746214.56208,2,1680,1050
19,2,443,1779746214.57875,2,1680,1050
19,2,444,1779746214.59542,2,1680,1050
19,2,445,1779746214.61208,2,1680,1050
19,2,446,1779746214.62875,2,1680,1050
19,2,447,1779746214.64541,2,1680,1050
19,2,448,1779746214.66208,2,1680,1050
19,2,449,1779746214.67875,2,1680,1050
19,2,450,1779746214.69541,2,1680,1050
19,2,451,1779746214.71208,2,1680,1050
19,2,452,1779746214.72874,2,1680,1050
19,2,453,1779746214.74541,2,1680,1050
19,2,454,1779746214.76208,2,1680,1050
19,2,455,1779746214.77874,2,1680,1050
19,2,456,1779746214.79541,2,1680,1050
19,2,457,1779746214.81208,2,1680,1050
19,2,458,1779746214.82874,2,1680,1050
19,2,459,1779746214.84541,2,1680,1050
19,2,460,1779746214.86207,2,1680,1050
19,2,461,1779746214.87874,2,1680,1050
19,2,462,1779746214.89541,2,1680,1050
19,2,463,1779746214.91207,2,1680,1050
19,2,464,1779746214.92874,2,1680,1050
19,2,465,1779746214.94541,2,1680,1050
19,2,466,1779746214.96207,2,1680,1050
19,2,467,1779746214.97874,2,1680,1050
19,2,468,1779746214.9954,2,1680,1050
19,2,469,1779746215.01207,2,1680,1050
19,2,470,1779746215.02873,2,1680,1050
19,2,471,1779746215.0454,2,1680,1050
19,2,472,1779746215.06207,2,1680,1050
19,2,473,1779746215.07873,2,1680,1050
19,2,474,1779746215.0954,2,1680,1050
19,2,475,1779746215.11206,2,1680,1050
19,2,476,1779746215.12873,2,1680,1050
19,2,477,1779746215.1454,2,1680,1050
19,2,478,1779746215.16206,2,1680,1050
19,2,479,1779746215.17873,2,1680,1050
19,2,480,1779746215.19539,2,1680,1050
19,2,481,1779746215.21206,2,1680,1050
19,2,482,1779746215.22873,2,1680,1050
19,2,483,1779746215.24539,2,1680,1050
19,2,484,1779746215.26206,2,1680,1050
19,2,485,1779746215.27873,2,1680,1050
19,2,486,1779746215.29539,2,1680,1050
19,2,487,1779746215.31206,2,1680,1050
19,2,488,1779746215.32872,2,1680,1050
19,2,489,1779746215.34539,2,1680,1050
19,2,490,1779746215.36206,2,1680,1050
19,2,491,1779746215.37872,2,1680,1050
19,2,492,1779746215.39539,2,1680,1050
19,2,493,1779746215.41205,2,1680,1050
19,2,494,1779746215.42872,2,1680,1050
19,2,495,1779746215.44539,2,1680,1050
19,2,496,1779746215.46205,2,1680,1050
19,2,497,1779746215.47872,2,1680,1050
19,2,498,1779746215.49538,2,1680,1050
19,2,499,1779746215.51205,2,1680,1050
19,2,500,1779746215.52872,2,1680,1050
19,2,501,1779746215.54538,2,1680,1050
19,2,502,1779746215.56205,2,1680,1050
19,2,503,1779746215.57872,2,1680,1050
19,2,504,1779746215.59538,2,1680,1050
19,2,505,1779746215.61205,2,1680,1050
19,2,506,1779746215.62871,2,1680,1050
19,2,507,1779746215.64538,2,1680,1050
19,2,508,1779746215.66205,2,1680,1050
19,2,509,1779746215.67871,2,1680,1050
19,2,510,1779746215.69538,2,1680,1050
19,2,511,1779746215.71204,2,1680,1050
19,2,512,1779746215.72871,2,1680,1050
19,2,513,1779746215.74538,2,1680,1050
19,2,514,1779746215.76204,2,1680,1050
19,2,515,1779746215.77871,2,1680,1050
19,2,516,1779746215.79537,2,1680,1050
19,2,517,1779746215.81204,2,1680,1050
19,2,518,1779746215.82871,2,1680,1050
19,2,519,1779746215.84537,2,1680,1050
19,2,520,1779746215.86206,2,1680,1050
19,2,521,1779746215.8787,2,1680,1050
19,2,522,1779746215.89537,2,1680,1050
19,2,523,1779746215.91204,2,1680,1050
19,2,524,1779746215.9287,2,1680,1050
19,2,525,1779746215.94537,2,1680,1050
19,2,526,1779746215.96203,2,1680,1050
19,2,527,1779746215.9787,2,1680,1050
19,2,528,1779746215.99537,2,1680,1050
19,2,529,1779746216.01203,2,1680,1050
19,2,530,1779746216.0287,2,1680,1050
19,2,531,1779746216.04537,2,1680,1050
19,2,532,1779746216.06203,2,1680,1050
19,2,533,1779746216.0787,2,1680,1050
19,2,534,1779746216.09536,2,1680,1050
19,2,535,1779746216.11203,2,1680,1050
19,2,536,1779746216.1287,2,1680,1050
19,2,537,1779746216.14536,2,1680,1050
19,2,538,1779746216.16203,2,1680,1050
19,2,539,1779746216.17869,2,1680,1050
19,2,540,1779746216.19536,2,1680,1050
19,2,541,1779746216.21202,2,1680,1050
19,2,542,1779746216.22869,2,1680,1050
19,2,543,1779746216.24536,2,1680,1050
19,2,544,1779746216.26202,2,1680,1050
19,2,545,1779746216.27869,2,1680,1050
19,2,546,1779746216.29536,2,1680,1050
19,2,547,1779746216.31202,2,1680,1050
19,2,548,1779746216.32869,2,1680,1050
19,2,549,1779746216.34535,2,1680,1050
19,2,550,1779746216.36202,2,1680,1050
19,2,551,1779746216.37869,2,1680,1050
19,2,552,1779746216.39535,2,1680,1050
19,2,553,1779746216.41202,2,1680,1050
19,2,554,1779746216.42868,2,1680,1050
19,2,555,1779746216.44535,2,1680,1050
19,2,556,1779746216.46202,2,1680,1050
19,2,557,1779746216.47868,2,1680,1050
19,2,558,1779746216.49535,2,1680,1050
19,2,559,1779746216.51202,2,1680,1050
19,2,560,1779746216.52868,2,1680,1050
19,2,561,1779746216.54535,2,1680,1050
19,2,562,1779746216.56201,2,1680,1050
19,2,563,1779746216.57868,2,1680,1050
19,2,564,1779746216.59535,2,1680,1050
19,2,565,1779746216.61201,2,1680,1050
19,2,566,1779746216.62868,2,1680,1050
19,2,567,1779746216.64534,2,1680,1050
19,2,568,1779746216.66201,2,1680,1050
19,2,569,1779746216.67868,2,1680,1050
19,2,570,1779746216.69534,2,1680,1050
19,2,571,1779746216.71201,2,1680,1050
19,2,572,1779746216.72867,2,1680,1050
19,2,573,1779746216.74534,2,1680,1050
19,2,574,1779746216.76201,2,1680,1050
19,2,575,1779746216.77867,2,1680,1050
19,2,576,1779746216.79534,2,1680,1050
19,2,577,1779746216.812,2,1680,1050
19,2,578,1779746216.82867,2,1680,1050
19,2,579,1779746216.84534,2,1680,1050
19,2,580,1779746216.862,2,1680,1050
19,2,581,1779746216.87867,2,1680,1050
19,2,582,1779746216.89534,2,1680,1050
19,2,583,1779746216.912,2,1680,1050
19,2,584,1779746216.92867,2,1680,1050
19,2,585,1779746216.94533,2,1680,1050
19,2,586,1779746216.962,2,1680,1050
19,2,587,1779746216.97867,2,1680,1050
19,2,588,1779746216.99533,2,1680,1050
19,2,589,1779746217.012,2,1680,1050
19,2,590,1779746217.02866,2,1680,1050
19,2,591,1779746217.04533,2,1680,1050
19,2,592,1779746217.062,2,1680,1050
19,2,593,1779746217.07866,2,1680,1050
19,2,594,1779746217.09533,2,1680,1050
19,2,595,1779746217.11199,2,1680,1050
19,2,596,1779746217.12866,2,1680,1050
19,2,597,1779746217.14533,2,1680,1050
19,2,598,1779746217.16199,2,1680,1050
19,2,599,1779746217.17866,2,1680,1050
19,2,600,1779746217.19532,2,1680,1050
19,2,601,1779746217.21199,2,1680,1050
19,2,602,1779746217.22866,2,1680,1050
19,2,603,1779746217.24532,2,1680,1050
19,2,604,1779746217.26199,2,1680,1050
19,2,605,1779746217.27865,2,1680,1050
19,2,606,1779746217.29532,2,1680,1050
19,2,607,1779746217.31199,2,1680,1050
19,2,608,1779746217.32865,2,1680,1050
19,2,609,1779746217.34532,2,1680,1050
19,2,610,1779746217.36199,2,1680,1050
19,2,611,1779746217.37865,2,1680,1050
19,2,612,1779746217.39532,2,1680,1050
19,2,613,1779746217.41198,2,1680,1050
19,2,614,1779746217.42865,2,1680,1050
19,2,615,1779746217.44531,2,1680,1050
19,2,616,1779746217.46198,2,1680,1050
19,2,617,1779746217.47865,2,1680,1050
19,2,618,1779746217.49531,2,1680,1050
19,2,619,1779746217.51198,2,1680,1050
19,2,620,1779746217.52865,2,1680,1050
19,2,621,1779746217.54531,2,1680,1050
19,2,622,1779746217.56198,2,1680,1050
19,2,623,1779746217.57864,2,1680,1050
19,2,624,1779746217.59531,2,1680,1050
19,2,625,1779746217.61198,2,1680,1050
19,2,626,1779746217.62864,2,1680,1050
